hour,time,de_emsys_wind_onoff_da [in MW],de_emsys_wind_onoff_id [in MW],de_emsys_pv_da [in MW],de_emsys_pv_id [in MW],da h [in EUR/MWh],id_qh_p  [in EUR/MWh],id_h_p  [in EUR/MWh],rebap  [in EUR/MWh]
0,2021-01-04 00:30,23002.00,17735.00,0.00,0.00,29.33,74.67,52.41,115.07
0,2021-01-04 00:45,22860.00,17482.00,0.00,0.00,29.33,73.85,52.41,140.81
1,2021-01-04 01:00,22729.00,17274.00,0.00,0.00,24.82,60.56,47.59,-67.86
1,2021-01-04 01:15,22621.00,17375.00,0.00,0.00,24.82,50.11,47.59,-16.40
1,2021-01-04 01:30,22529.00,17821.00,0.00,0.00,24.82,97.11,47.59,-28.51
1,2021-01-04 01:45,22451.00,17172.00,0.00,0.00,24.82,58.79,47.59,-56.42
2,2021-01-04 02:00,22386.00,17071.00,0.00,0.00,24.65,51.17,44.49,110.28
2,2021-01-04 02:15,22314.00,17080.00,0.00,0.00,24.65,42.08,44.49,49.56
2,2021-01-04 02:30,22262.00,17027.00,0.00,0.00,24.65,42.97,44.49,53.21
2,2021-01-04 02:45,22218.00,17081.00,0.00,0.00,24.65,44.98,44.49,61.02
3,2021-01-04 03:00,22173.00,16974.00,0.00,0.00,24.80,52.47,44.95,69.27
3,2021-01-04 03:15,22129.00,16996.00,0.00,0.00,24.80,56.85,44.95,81.17
3,2021-01-04 03:30,22084.00,16862.00,0.00,0.00,24.80,55.47,44.95,73.63
3,2021-01-04 03:45,22032.00,16830.00,0.00,0.00,24.80,54.02,44.95,68.72
4,2021-01-04 04:00,21980.00,16786.00,0.00,0.00,27.71,25.76,47.77,-52.60
4,2021-01-04 04:15,21921.00,16839.00,0.00,0.00,27.71,52.09,47.77,-46.33
4,2021-01-04 04:30,21861.00,17244.00,0.00,0.00,27.71,55.73,47.77,63.29
4,2021-01-04 04:45,21803.00,16649.00,0.00,0.00,27.71,52.57,47.77,67.65
5,2021-01-04 05:00,21745.00,16576.00,0.00,0.00,28.58,43.64,51.98,-8.15
5,2021-01-04 05:15,21680.00,16493.00,0.00,0.00,28.58,46.28,51.98,15.09
5,2021-01-04 05:30,21606.00,16364.00,0.00,0.00,28.58,52.60,51.98,16.36
5,2021-01-04 05:45,21532.00,16283.00,0.00,0.00,28.58,62.45,51.98,25.85
6,2021-01-04 06:00,21861.00,16444.00,0.00,0.00,37.04,47.96,55.88,73.16
6,2021-01-04 06:15,21762.00,16420.00,0.00,0.00,37.04,54.53,55.88,76.34
6,2021-01-04 06:30,21634.00,16353.00,0.00,0.00,37.04,57.25,55.88,-1.43
6,2021-01-04 06:45,21456.00,16345.00,0.00,0.00,37.04,61.12,55.88,21.78
7,2021-01-04 07:00,21280.00,15781.00,0.00,0.00,52.03,53.96,62.16,44.69
7,2021-01-04 07:15,21150.00,15859.00,0.00,0.00,52.03,54.93,62.16,38.97
7,2021-01-04 07:30,21044.00,16211.00,0.00,0.00,52.03,66.01,62.16,43.09
7,2021-01-04 07:45,20952.00,15750.00,0.00,0.00,52.03,65.82,62.16,36.92
8,2021-01-04 08:00,20859.00,15779.00,4.00,0.00,55.76,65.80,76.08,-4.98
8,2021-01-04 08:15,20765.00,16188.00,35.00,10.00,55.76,89.51,76.08,43.27
8,2021-01-04 08:30,20673.00,16220.00,119.00,48.00,55.76,82.21,76.08,44.78
8,2021-01-04 08:45,20589.00,16422.00,269.00,112.00,55.76,79.25,76.08,108.77
9,2021-01-04 09:00,20504.00,16380.00,468.00,215.00,57.06,58.72,70.23,97.81
9,2021-01-04 09:15,20350.00,16428.00,699.00,342.00,57.06,70.15,70.23,206.32
9,2021-01-04 09:30,20178.00,16368.00,939.00,484.00,57.06,72.40,70.23,472.58
9,2021-01-04 09:45,20035.00,16566.00,1180.00,525.00,57.06,83.92,70.23,188.87
10,2021-01-04 10:00,19882.00,16541.00,1411.00,620.00,57.18,94.07,72.77,259.96
10,2021-01-04 10:15,19710.00,15870.00,1634.00,762.00,57.18,94.59,72.77,141.26
10,2021-01-04 10:30,19577.00,15769.00,1837.00,858.00,57.18,84.23,72.77,176.15
10,2021-01-04 10:45,19467.00,15760.00,2018.00,970.00,57.18,78.50,72.77,171.19
11,2021-01-04 11:00,19324.00,15915.00,2179.00,1041.00,60.00,54.23,64.01,538.08
11,2021-01-04 11:15,19255.00,16033.00,2316.00,1152.00,60.00,58.88,64.01,576.55
11,2021-01-04 11:30,19200.00,16287.00,2410.00,1209.00,60.00,67.09,64.01,433.17
11,2021-01-04 11:45,19145.00,16330.00,2460.00,1264.00,60.00,75.20,64.01,372.02
12,2021-01-04 12:00,19101.00,16373.00,2483.00,1338.00,61.27,97.20,75.37,301.74
12,2021-01-04 12:15,19087.00,16569.00,2478.00,1327.00,61.27,95.20,75.37,208.17
12,2021-01-04 12:30,19088.00,16598.00,2437.00,1284.00,61.27,86.56,75.37,293.64
12,2021-01-04 12:45,19130.00,16491.00,2362.00,1282.00,61.27,81.54,75.37,147.27
13,2021-01-04 13:00,19172.00,16398.00,2266.00,1204.00,60.28,92.14,71.52,367.82
13,2021-01-04 13:15,19176.00,16266.00,2152.00,1104.00,60.28,83.43,71.52,163.71
13,2021-01-04 13:30,19156.00,16425.00,2019.00,1045.00,60.28,81.95,71.52,128.02
13,2021-01-04 13:45,19126.00,16501.00,1865.00,914.00,60.28,75.00,71.52,97.52
14,2021-01-04 14:00,19088.00,16284.00,1699.00,830.00,60.07,89.05,75.21,177.10
14,2021-01-04 14:15,19042.00,16149.00,1517.00,737.00,60.07,77.15,75.21,287.58
14,2021-01-04 14:30,18979.00,16140.00,1322.00,661.00,60.07,75.16,75.21,95.47
14,2021-01-04 14:45,18960.00,16497.00,1114.00,530.00,60.07,71.97,75.21,93.78
15,2021-01-04 15:00,18893.00,16633.00,887.00,419.00,59.46,71.85,71.19,87.27
15,2021-01-04 15:15,18952.00,16617.00,659.00,296.00,59.46,64.32,71.19,60.38
15,2021-01-04 15:30,19008.00,16845.00,443.00,195.00,59.46,61.02,71.19,66.04
15,2021-01-04 15:45,19066.00,16879.00,264.00,113.00,59.46,60.93,71.19,88.99
16,2021-01-04 16:00,19123.00,16787.00,130.00,52.00,61.99,67.01,70.50,95.51
16,2021-01-04 16:15,19159.00,17040.00,42.00,14.00,61.99,70.47,70.50,110.11
16,2021-01-04 16:30,19196.00,16930.00,5.00,2.00,61.99,76.39,70.50,186.85
16,2021-01-04 16:45,19226.00,17097.00,0.00,0.00,61.99,80.73,70.50,133.03
17,2021-01-04 17:00,19255.00,16951.00,0.00,0.00,66.82,63.54,73.10,103.66
17,2021-01-04 17:15,19243.00,16964.00,0.00,0.00,66.82,75.03,73.10,103.37
17,2021-01-04 17:30,19239.00,16998.00,0.00,0.00,66.82,76.81,73.10,124.71
17,2021-01-04 17:45,19225.00,17048.00,0.00,0.00,66.82,78.42,73.10,36.23
18,2021-01-04 18:00,19214.00,16803.00,0.00,0.00,61.97,86.82,75.59,108.04
18,2021-01-04 18:15,19176.00,16722.00,0.00,0.00,61.97,77.29,75.59,111.45
18,2021-01-04 18:30,19154.00,16609.00,0.00,0.00,61.97,77.59,75.59,90.94
18,2021-01-04 18:45,19171.00,16698.00,0.00,0.00,61.97,69.24,75.59,33.48
19,2021-01-04 19:00,19176.00,16697.00,0.00,0.00,55.06,71.79,70.82,149.62
19,2021-01-04 19:15,19091.00,16950.00,0.00,0.00,55.06,73.19,70.82,99.60
19,2021-01-04 19:30,18978.00,16864.00,0.00,0.00,55.06,65.60,70.82,84.46
19,2021-01-04 19:45,18848.00,16667.00,0.00,0.00,55.06,59.69,70.82,74.34
20,2021-01-04 20:00,18716.00,16732.00,0.00,0.00,47.34,80.43,62.78,106.87
20,2021-01-04 20:15,18562.00,16606.00,0.00,0.00,47.34,76.54,62.78,99.77
20,2021-01-04 20:30,18397.00,16288.00,0.00,0.00,47.34,56.52,62.78,80.47
20,2021-01-04 20:45,18236.00,16239.00,0.00,0.00,47.34,47.51,62.78,62.76
21,2021-01-04 21:00,18074.00,16257.00,0.00,0.00,45.64,68.81,54.84,-49.90
21,2021-01-04 21:15,17942.00,16165.00,0.00,0.00,45.64,58.99,54.84,90.96
21,2021-01-04 21:30,17808.00,16117.00,0.00,0.00,45.64,49.65,54.84,114.71
21,2021-01-04 21:45,17673.00,15960.00,0.00,0.00,45.64,44.81,54.84,10.40
22,2021-01-04 22:00,17293.00,15605.00,0.00,0.00,48.93,68.14,56.70,742.75
22,2021-01-04 22:15,17179.00,15596.00,0.00,0.00,48.93,68.21,56.70,603.38
22,2021-01-04 22:30,17064.00,15487.00,0.00,0.00,48.93,58.59,56.70,118.08
22,2021-01-04 22:45,16950.00,15407.00,0.00,0.00,48.93,51.46,56.70,99.21
23,2021-01-04 23:00,16835.00,15375.00,0.00,0.00,44.64,59.90,53.26,37.22
23,2021-01-04 23:15,16805.00,15500.00,0.00,0.00,44.64,60.60,53.26,41.48
23,2021-01-04 23:30,16762.00,15382.00,0.00,0.00,44.64,47.09,53.26,114.71
23,2021-01-04 23:45,16719.00,15499.00,0.00,0.00,44.64,42.12,53.26,63.50
0,2021-01-05 00:00,17963.00,15387.00,0.00,0.00,37.54,45.04,49.58,142.15
0,2021-01-05 00:15,17973.00,15405.00,0.00,0.00,37.54,51.05,49.58,136.22
0,2021-01-05 00:30,17969.00,15363.00,0.00,0.00,37.54,60.89,49.58,100.28
0,2021-01-05 00:45,17928.00,15423.00,0.00,0.00,37.54,53.19,49.58,74.95
1,2021-01-05 01:00,17893.00,15294.00,0.00,0.00,40.07,46.91,46.64,160.93
1,2021-01-05 01:15,17918.00,15299.00,0.00,0.00,40.07,50.06,46.64,127.03
1,2021-01-05 01:30,17968.00,15448.00,0.00,0.00,40.07,49.57,46.64,142.88
1,2021-01-05 01:45,18027.00,15250.00,0.00,0.00,40.07,43.97,46.64,93.53
2,2021-01-05 02:00,18091.00,15161.00,0.00,0.00,39.81,50.67,48.16,119.64
2,2021-01-05 02:15,18135.00,15084.00,0.00,0.00,39.81,54.42,48.16,116.89
2,2021-01-05 02:30,18182.00,14807.00,0.00,0.00,39.81,64.03,48.16,84.84
2,2021-01-05 02:45,18218.00,14869.00,0.00,0.00,39.81,55.60,48.16,82.62
3,2021-01-05 03:00,18254.00,14886.00,0.00,0.00,39.65,51.60,45.73,7.13
3,2021-01-05 03:15,18240.00,14944.00,0.00,0.00,39.65,45.68,45.73,1.52
3,2021-01-05 03:30,18226.00,14848.00,0.00,0.00,39.65,47.26,45.73,6.05
3,2021-01-05 03:45,18211.00,14913.00,0.00,0.00,39.65,48.78,45.73,82.71
4,2021-01-05 04:00,18195.00,14926.00,0.00,0.00,40.20,40.78,46.14,78.02
4,2021-01-05 04:15,18174.00,14922.00,0.00,0.00,40.20,47.66,46.14,56.32
4,2021-01-05 04:30,18153.00,15113.00,0.00,0.00,40.20,49.05,46.14,87.14
4,2021-01-05 04:45,18114.00,14825.00,0.00,0.00,40.20,49.32,46.14,23.80
5,2021-01-05 05:00,18087.00,14781.00,0.00,0.00,44.26,52.06,49.48,70.02
5,2021-01-05 05:15,18086.00,14864.00,0.00,0.00,44.26,53.75,49.48,78.82
5,2021-01-05 05:30,18087.00,14774.00,0.00,0.00,44.26,58.16,49.48,75.56
5,2021-01-05 05:45,18072.00,14814.00,0.00,0.00,44.26,56.86,49.48,-10.01
6,2021-01-05 06:00,18283.00,14909.00,0.00,0.00,47.06,49.73,54.54,73.75
6,2021-01-05 06:15,18247.00,14989.00,0.00,0.00,47.06,50.50,54.54,-26.32
6,2021-01-05 06:30,18187.00,14990.00,0.00,0.00,47.06,60.20,54.54,13.27
6,2021-01-05 06:45,18072.00,14958.00,0.00,0.00,47.06,64.33,54.54,-38.97
7,2021-01-05 07:00,17950.00,15081.00,0.00,0.00,54.96,48.26,66.78,-12.93
7,2021-01-05 07:15,17870.00,15170.00,0.00,0.00,54.96,63.64,66.78,-29.93
7,2021-01-05 07:30,17812.00,14986.00,0.00,0.00,54.96,68.17,66.78,-39.51
7,2021-01-05 07:45,17771.00,15004.00,0.00,0.00,54.96,71.43,66.78,90.46
8,2021-01-05 08:00,17731.00,14701.00,1.00,2.00,63.67,70.72,71.47,85.14
8,2021-01-05 08:15,17690.00,14678.00,11.00,19.00,63.67,70.14,71.47,88.43
8,2021-01-05 08:30,17654.00,14541.00,49.00,62.00,63.67,73.68,71.47,94.37
8,2021-01-05 08:45,17621.00,14475.00,117.00,126.00,63.67,74.37,71.47,130.92
9,2021-01-05 09:00,17589.00,14377.00,217.00,206.00,64.73,66.86,70.84,8.72
9,2021-01-05 09:15,17527.00,14458.00,343.00,337.00,64.73,66.03,70.84,72.01
9,2021-01-05 09:30,17461.00,14491.00,495.00,426.00,64.73,67.67,70.84,77.57
9,2021-01-05 09:45,17398.00,14638.00,666.00,588.00,64.73,66.24,70.84,28.91
10,2021-01-05 10:00,17334.00,14761.00,835.00,758.00,66.07,78.09,71.92,111.78
10,2021-01-05 10:15,17295.00,14711.00,1010.00,928.00,66.07,74.31,71.92,92.80
10,2021-01-05 10:30,17255.00,15004.00,1165.00,1029.00,66.07,65.32,71.92,96.23
10,2021-01-05 10:45,17211.00,15315.00,1303.00,1198.00,66.07,76.72,71.92,125.96
11,2021-01-05 11:00,17167.00,15232.00,1429.00,1195.00,65.97,65.41,70.33,107.53
11,2021-01-05 11:15,17184.00,15253.00,1539.00,1227.00,65.97,68.35,70.33,150.41
11,2021-01-05 11:30,17218.00,15203.00,1641.00,1332.00,65.97,68.09,70.33,179.14
11,2021-01-05 11:45,17252.00,15136.00,1719.00,1326.00,65.97,70.61,70.33,121.01
12,2021-01-05 12:00,17294.00,15107.00,1771.00,1368.00,65.46,79.17,71.53,152.78
12,2021-01-05 12:15,17348.00,15057.00,1784.00,1388.00,65.46,81.72,71.53,122.03
12,2021-01-05 12:30,17429.00,15090.00,1775.00,1335.00,65.46,78.49,71.53,117.99
12,2021-01-05 12:45,17564.00,15211.00,1740.00,1287.00,65.46,77.40,71.53,101.35
13,2021-01-05 13:00,17713.00,15515.00,1676.00,1249.00,63.82,71.31,71.07,94.31
13,2021-01-05 13:15,17830.00,15684.00,1597.00,1167.00,63.82,70.84,71.07,89.57
13,2021-01-05 13:30,17997.00,15726.00,1501.00,1083.00,63.82,69.90,71.07,100.34
13,2021-01-05 13:45,18099.00,15842.00,1389.00,1019.00,63.82,66.29,71.07,87.24
14,2021-01-05 14:00,18286.00,15839.00,1262.00,930.00,63.87,76.12,71.37,332.67
14,2021-01-05 14:15,18384.00,15932.00,1123.00,758.00,63.87,77.68,71.37,127.27
14,2021-01-05 14:30,18489.00,16103.00,970.00,673.00,63.87,77.37,71.37,126.15
14,2021-01-05 14:45,18724.00,16421.00,806.00,552.00,63.87,78.68,71.37,102.86
15,2021-01-05 15:00,18799.00,16489.00,636.00,433.00,64.05,74.46,71.59,96.17
15,2021-01-05 15:15,18881.00,16721.00,470.00,312.00,64.05,73.90,71.59,96.94
15,2021-01-05 15:30,18949.00,16950.00,319.00,214.00,64.05,73.69,71.59,98.13
15,2021-01-05 15:45,19020.00,17052.00,193.00,124.00,64.05,72.32,71.59,-1.36
16,2021-01-05 16:00,19095.00,17081.00,96.00,53.00,64.26,65.36,70.85,85.30
16,2021-01-05 16:15,19160.00,17165.00,32.00,14.00,64.26,70.06,70.85,92.14
16,2021-01-05 16:30,19226.00,17131.00,5.00,2.00,64.26,71.38,70.85,90.03
16,2021-01-05 16:45,19285.00,16956.00,0.00,0.00,64.26,77.45,70.85,90.21
17,2021-01-05 17:00,19344.00,16983.00,0.00,0.00,67.14,65.72,74.74,22.26
17,2021-01-05 17:15,19364.00,17005.00,0.00,0.00,67.14,80.75,74.74,14.11
17,2021-01-05 17:30,19380.00,16972.00,0.00,0.00,67.14,74.98,74.74,90.01
17,2021-01-05 17:45,19393.00,16904.00,0.00,0.00,67.14,73.91,74.74,178.29
18,2021-01-05 18:00,19405.00,16998.00,0.00,0.00,61.61,71.65,73.58,85.94
18,2021-01-05 18:15,19356.00,17049.00,0.00,0.00,61.61,67.93,73.58,65.93
18,2021-01-05 18:30,19313.00,17122.00,0.00,0.00,61.61,68.93,73.58,73.74
18,2021-01-05 18:45,19301.00,17035.00,0.00,0.00,61.61,70.02,73.58,116.77
19,2021-01-05 19:00,19264.00,17083.00,0.00,0.00,59.16,75.40,68.65,16.20
19,2021-01-05 19:15,19193.00,16915.00,0.00,0.00,59.16,72.40,68.65,38.03
19,2021-01-05 19:30,19086.00,16463.00,0.00,0.00,59.16,63.99,68.65,14.43
19,2021-01-05 19:45,18956.00,16327.00,0.00,0.00,59.16,48.62,68.65,46.91
20,2021-01-05 20:00,18822.00,16020.00,0.00,0.00,59.26,69.15,62.70,63.29
20,2021-01-05 20:15,18680.00,16025.00,0.00,0.00,59.26,66.83,62.70,-18.04
20,2021-01-05 20:30,18521.00,15994.00,0.00,0.00,59.26,53.81,62.70,8.90
20,2021-01-05 20:45,18361.00,16025.00,0.00,0.00,59.26,46.43,62.70,-1.55
21,2021-01-05 21:00,18199.00,15953.00,0.00,0.00,53.62,63.22,58.83,114.95
21,2021-01-05 21:15,18073.00,15866.00,0.00,0.00,53.62,63.79,58.83,34.02
21,2021-01-05 21:30,17946.00,15761.00,0.00,0.00,53.62,50.21,58.83,14.95
21,2021-01-05 21:45,17825.00,15693.00,0.00,0.00,53.62,44.25,58.83,9.93
22,2021-01-05 22:00,17452.00,15541.00,0.00,0.00,53.86,60.99,57.78,144.39
22,2021-01-05 22:15,17373.00,15538.00,0.00,0.00,53.86,57.01,57.78,93.28
22,2021-01-05 22:30,17295.00,15545.00,0.00,0.00,53.86,48.84,57.78,77.44
22,2021-01-05 22:45,17215.00,15530.00,0.00,0.00,53.86,43.78,57.78,74.32
23,2021-01-05 23:00,17135.00,15691.00,0.00,0.00,47.99,60.89,53.67,95.85
23,2021-01-05 23:15,17114.00,15521.00,0.00,0.00,47.99,57.84,53.67,75.07
23,2021-01-05 23:30,17055.00,15614.00,0.00,0.00,47.99,47.97,53.67,94.51
23,2021-01-05 23:45,17000.00,15530.00,0.00,0.00,47.99,44.12,53.67,12.95
0,2021-01-06 00:00,16632.00,15579.00,0.00,0.00,44.41,36.77,50.94,-60.51
0,2021-01-06 00:15,16580.00,15407.00,0.00,0.00,44.41,57.03,50.94,199.58
0,2021-01-06 00:30,16553.00,15244.00,0.00,0.00,44.41,50.82,50.94,95.11
0,2021-01-06 00:45,16534.00,15249.00,0.00,0.00,44.41,48.30,50.94,68.13
1,2021-01-06 01:00,16483.00,14921.00,0.00,0.00,42.94,60.79,48.90,106.11
1,2021-01-06 01:15,16420.00,14761.00,0.00,0.00,42.94,55.49,48.90,161.69
1,2021-01-06 01:30,16380.00,14729.00,0.00,0.00,42.94,53.21,48.90,25.43
1,2021-01-06 01:45,16343.00,14492.00,0.00,0.00,42.94,45.19,48.90,27.95
2,2021-01-06 02:00,16293.00,14377.00,0.00,0.00,42.88,46.56,48.66,-8.62
2,2021-01-06 02:15,16198.00,14180.00,0.00,0.00,42.88,47.14,48.66,-2.22
2,2021-01-06 02:30,16097.00,14055.00,0.00,0.00,42.88,43.95,48.66,23.03
2,2021-01-06 02:45,15972.00,13845.00,0.00,0.00,42.88,43.04,48.66,93.60
3,2021-01-06 03:00,15808.00,13813.00,0.00,0.00,42.15,44.94,47.44,-57.36
3,2021-01-06 03:15,15773.00,13741.00,0.00,0.00,42.15,44.08,47.44,15.66
3,2021-01-06 03:30,15752.00,13703.00,0.00,0.00,42.15,46.50,47.44,77.89
3,2021-01-06 03:45,15722.00,13727.00,0.00,0.00,42.15,45.56,47.44,93.60
4,2021-01-06 04:00,15667.00,13593.00,0.00,0.00,43.23,36.21,46.10,11.22
4,2021-01-06 04:15,15596.00,13741.00,0.00,0.00,43.23,46.79,46.10,26.90
4,2021-01-06 04:30,15487.00,13450.00,0.00,0.00,43.23,51.93,46.10,103.39
4,2021-01-06 04:45,15351.00,13533.00,0.00,0.00,43.23,48.31,46.10,258.34
5,2021-01-06 05:00,15254.00,12955.00,0.00,0.00,44.56,48.08,50.10,251.84
5,2021-01-06 05:15,15225.00,12880.00,0.00,0.00,44.56,54.53,50.10,76.74
5,2021-01-06 05:30,15162.00,12403.00,0.00,0.00,44.56,58.99,50.10,95.45
5,2021-01-06 05:45,15144.00,12215.00,0.00,0.00,44.56,64.70,50.10,23.81
6,2021-01-06 06:00,15256.00,12173.00,0.00,0.00,47.40,46.88,58.70,0.64
6,2021-01-06 06:15,15195.00,12029.00,0.00,0.00,47.40,58.21,58.70,22.32
6,2021-01-06 06:30,15054.00,11888.00,0.00,0.00,47.40,60.85,58.70,40.41
6,2021-01-06 06:45,14911.00,11648.00,0.00,0.00,47.40,66.12,58.70,-25.80
7,2021-01-06 07:00,14669.00,11510.00,0.00,0.00,44.05,56.92,59.29,-4.03
7,2021-01-06 07:15,14440.00,11192.00,0.00,0.00,44.05,51.34,59.29,3.30
7,2021-01-06 07:30,14233.00,11095.00,0.00,0.00,44.05,52.49,59.29,108.68
7,2021-01-06 07:45,14029.00,10655.00,0.00,0.00,44.05,61.67,59.29,36.15
8,2021-01-06 08:00,13828.00,10537.00,1.00,1.00,53.41,57.06,61.86,12.44
8,2021-01-06 08:15,13632.00,10351.00,13.00,13.00,53.41,56.23,61.86,11.29
8,2021-01-06 08:30,13438.00,10523.00,52.00,49.00,53.41,58.78,61.86,39.35
8,2021-01-06 08:45,13245.00,10424.00,122.00,107.00,53.41,62.29,61.86,-47.97
9,2021-01-06 09:00,13062.00,10093.00,202.00,181.00,54.80,61.60,62.65,40.93
9,2021-01-06 09:15,12929.00,10204.00,306.00,259.00,54.80,57.22,62.65,37.48
9,2021-01-06 09:30,12798.00,10029.00,424.00,349.00,54.80,59.18,62.65,171.55
9,2021-01-06 09:45,12670.00,9803.00,548.00,469.00,54.80,61.43,62.65,108.89
10,2021-01-06 10:00,12540.00,9531.00,677.00,641.00,53.94,63.86,64.20,143.43
10,2021-01-06 10:15,12378.00,9296.00,810.00,756.00,53.94,66.45,64.20,102.69
10,2021-01-06 10:30,12202.00,9036.00,940.00,886.00,53.94,69.81,64.20,105.39
10,2021-01-06 10:45,12080.00,8900.00,1060.00,1031.00,53.94,68.22,64.20,181.45
11,2021-01-06 11:00,11953.00,8531.00,1167.00,1158.00,58.30,62.28,65.16,41.79
11,2021-01-06 11:15,11878.00,8207.00,1258.00,1226.00,58.30,63.55,65.16,99.66
11,2021-01-06 11:30,11815.00,8105.00,1327.00,1293.00,58.30,63.54,65.16,122.33
11,2021-01-06 11:45,11728.00,7926.00,1362.00,1405.00,58.30,63.91,65.16,215.78
12,2021-01-06 12:00,11658.00,7530.00,1374.00,1424.00,61.43,69.82,66.56,106.16
12,2021-01-06 12:15,11655.00,7627.00,1331.00,1419.00,61.43,71.74,66.56,39.65
12,2021-01-06 12:30,11684.00,7363.00,1269.00,1403.00,61.43,70.33,66.56,14.41
12,2021-01-06 12:45,11746.00,7479.00,1198.00,1335.00,61.43,69.69,66.56,32.52
13,2021-01-06 13:00,11802.00,7610.00,1124.00,1360.00,61.92,68.56,66.58,14.41
13,2021-01-06 13:15,11842.00,7710.00,1048.00,1293.00,61.92,67.38,66.58,14.41
13,2021-01-06 13:30,11863.00,7673.00,967.00,1234.00,61.92,61.97,66.58,97.04
13,2021-01-06 13:45,11876.00,7410.00,876.00,1196.00,61.92,58.96,66.58,14.41
14,2021-01-06 14:00,11881.00,7252.00,779.00,1057.00,57.00,57.48,63.74,99.66
14,2021-01-06 14:15,11911.00,7241.00,679.00,920.00,57.00,57.76,63.74,78.23
14,2021-01-06 14:30,11912.00,7221.00,579.00,803.00,57.00,61.97,63.74,5.45
14,2021-01-06 14:45,11918.00,7163.00,480.00,672.00,57.00,61.95,63.74,78.27
15,2021-01-06 15:00,11879.00,7198.00,379.00,533.00,57.53,60.76,64.86,90.50
15,2021-01-06 15:15,11861.00,7142.00,286.00,399.00,57.53,59.09,64.86,33.86
15,2021-01-06 15:30,11841.00,7372.00,200.00,280.00,57.53,62.95,64.86,-41.80
15,2021-01-06 15:45,11815.00,7430.00,125.00,173.00,57.53,61.31,64.86,111.51
16,2021-01-06 16:00,11790.00,7227.00,64.00,87.00,61.68,62.43,67.66,71.09
16,2021-01-06 16:15,11776.00,7438.00,23.00,32.00,61.68,62.83,67.66,26.43
16,2021-01-06 16:30,11769.00,7565.00,4.00,4.00,61.68,68.29,67.66,185.40
16,2021-01-06 16:45,11760.00,7472.00,0.00,0.00,61.68,72.49,67.66,196.43
17,2021-01-06 17:00,11750.00,7534.00,0.00,0.00,61.84,67.05,69.23,101.22
17,2021-01-06 17:15,11812.00,7544.00,0.00,0.00,61.84,72.38,69.23,17.29
17,2021-01-06 17:30,11822.00,7534.00,0.00,0.00,61.84,73.62,69.23,-39.01
17,2021-01-06 17:45,11833.00,7672.00,0.00,0.00,61.84,72.84,69.23,147.97
18,2021-01-06 18:00,11909.00,7732.00,0.00,0.00,57.46,71.47,69.89,82.81
18,2021-01-06 18:15,11936.00,7585.00,0.00,0.00,57.46,73.57,69.89,87.36
18,2021-01-06 18:30,11934.00,7627.00,0.00,0.00,57.46,71.07,69.89,137.33
18,2021-01-06 18:45,11962.00,7640.00,0.00,0.00,57.46,69.78,69.89,138.39
19,2021-01-06 19:00,11980.00,7570.00,0.00,0.00,58.06,77.36,69.03,132.52
19,2021-01-06 19:15,11961.00,7276.00,0.00,0.00,58.06,72.83,69.03,18.93
19,2021-01-06 19:30,11886.00,7106.00,0.00,0.00,58.06,71.57,69.03,91.70
19,2021-01-06 19:45,11813.00,6690.00,0.00,0.00,58.06,62.23,69.03,79.68
20,2021-01-06 20:00,11746.00,6695.00,0.00,0.00,59.97,75.18,65.49,24.24
20,2021-01-06 20:15,11682.00,6504.00,0.00,0.00,59.97,72.27,65.49,112.54
20,2021-01-06 20:30,11634.00,6288.00,0.00,0.00,59.97,65.98,65.49,79.05
20,2021-01-06 20:45,11586.00,6217.00,0.00,0.00,59.97,53.71,65.49,81.56
21,2021-01-06 21:00,11537.00,6217.00,0.00,0.00,52.95,70.22,60.00,123.30
21,2021-01-06 21:15,11452.00,6315.00,0.00,0.00,52.95,72.52,60.00,121.06
21,2021-01-06 21:30,11367.00,6388.00,0.00,0.00,52.95,60.78,60.00,95.15
21,2021-01-06 21:45,11281.00,6456.00,0.00,0.00,52.95,45.75,60.00,16.43
22,2021-01-06 22:00,11121.00,6459.00,0.00,0.00,52.95,66.47,57.44,101.68
22,2021-01-06 22:15,11031.00,6574.00,0.00,0.00,52.95,66.78,57.44,78.05
22,2021-01-06 22:30,10940.00,6700.00,0.00,0.00,52.95,54.38,57.44,71.18
22,2021-01-06 22:45,10846.00,6737.00,0.00,0.00,52.95,44.48,57.44,76.01
23,2021-01-06 23:00,10751.00,6793.00,0.00,0.00,49.53,63.45,54.68,90.99
23,2021-01-06 23:15,10678.00,6780.00,0.00,0.00,49.53,61.94,54.68,87.23
23,2021-01-06 23:30,10590.00,6756.00,0.00,0.00,49.53,52.57,54.68,69.12
23,2021-01-06 23:45,10502.00,6710.00,0.00,0.00,49.53,49.32,54.68,62.55
0,2021-01-07 00:00,7171.00,6692.00,0.00,0.00,51.03,60.89,49.62,72.52
0,2021-01-07 00:15,7180.00,6617.00,0.00,0.00,51.03,51.65,49.62,92.71
0,2021-01-07 00:30,7180.00,6553.00,0.00,0.00,51.03,51.16,49.62,59.86
0,2021-01-07 00:45,7163.00,6367.00,0.00,0.00,51.03,40.94,49.62,52.31
1,2021-01-07 01:00,7135.00,6131.00,0.00,0.00,50.18,58.93,48.82,75.20
1,2021-01-07 01:15,7155.00,6134.00,0.00,0.00,50.18,52.52,48.82,73.37
